inchikey	organism	dose_value	dose_unit	route	dose_raw	source_db	source
YJPWVCIGSHWNON-UHFFFAOYSA-N	Rat	10	mg/kg		10 mg/kg	Chemical Probes Portal	NGB2904
YJPWVCIGSHWNON-UHFFFAOYSA-N	Rat	10	mg/kg		10 mg/Kg	Chemical Probes Portal	NGB2904
MCIACXAZCBVDEE-CUUWFGFTSA-N	Rat	2	mg/kg		2 mg/Kg	Chemical Probes Portal	ERTUGLIFLOZIN
MCIACXAZCBVDEE-CUUWFGFTSA-N	Rat	5	mg/kg		5.0 mg/Kg	Chemical Probes Portal	ERTUGLIFLOZIN
TVMJSGGZULFVCZ-XMMPIXPASA-N	Rat	30	ug		30 µg	Chemical Probes Portal	BIBO3304
YIHHYCIYAIVQKX-MBIULKOWSA-N	Mouse	3	mg/kg		3 mg/Kg	Chemical Probes Portal	CAMONSERTIB
MSFPLTWUFWOKBX-IFXJQAMLSA-O	Mouse	10	mg/kg		10 mg/kg	Chemical Probes Portal	L-Moses
BBIPVJCGIASXJB-PKTZIBPZSA-N	Rat	1	mg/kg		1 mg/Kg	Chemical Probes Portal	ITI-214
BBIPVJCGIASXJB-PKTZIBPZSA-N	Rat	9.75	mg/kg		9.75 mg/Kg	Chemical Probes Portal	ITI-214
BBIPVJCGIASXJB-PKTZIBPZSA-N	Mouse	10	mg/kg		10 mg/Kg	Chemical Probes Portal	ITI-214
SPMVMDHWKHCIDT-UHFFFAOYSA-N	Rat	0.04	mg/kg		0.04 mg/Kg	Chemical Probes Portal	TIVOZANIB
SPMVMDHWKHCIDT-UHFFFAOYSA-N	Rat	0.2	mg/kg		0.2 mg/Kg	Chemical Probes Portal	TIVOZANIB
SPMVMDHWKHCIDT-UHFFFAOYSA-N	Rat	1	mg/kg		1 mg/Kg	Chemical Probes Portal	TIVOZANIB
SPMVMDHWKHCIDT-UHFFFAOYSA-N	Rat	5	mg/mL		5 mg/mL	Chemical Probes Portal	TIVOZANIB
ZRPZPNYZFSJUPA-UHFFFAOYSA-N	Mouse	50	mg/kg		50 mg/Kg, 200 mg/Kg	Chemical Probes Portal	ARS-1620
ZRPZPNYZFSJUPA-UHFFFAOYSA-N	Mouse	200	mg/kg		50 mg/Kg, 200 mg/Kg	Chemical Probes Portal	ARS-1620
NDRFFOKFYGUOKD-ZDUSSCGKSA-N	Mouse	1	mg/kg	IV	1 mg/Kg IV, 10 mg/Kg PO	Chemical Probes Portal	OICR11029
NDRFFOKFYGUOKD-ZDUSSCGKSA-N	Mouse	10	mg/kg	PO	1 mg/Kg IV, 10 mg/Kg PO	Chemical Probes Portal	OICR11029
PJKRNPPUSQSCHN-UHFFFAOYSA-N	Mouse	0.5	umol/kg		0.5 umol/kg	Chemical Probes Portal	BI-8668
PJKRNPPUSQSCHN-UHFFFAOYSA-N	Rat	0.5	umol/kg		0.5 umol/Kg	Chemical Probes Portal	BI-8668
QGPXEIMWTKWHMH-DEOSSOPVSA-N	Rat	1	mg/kg	IV	1 mg/kg IV, 10 mg/kg PO	Chemical Probes Portal	BI-665915
QGPXEIMWTKWHMH-DEOSSOPVSA-N	Rat	10	mg/kg	PO	1 mg/kg IV, 10 mg/kg PO	Chemical Probes Portal	BI-665915
QGPXEIMWTKWHMH-DEOSSOPVSA-N	Dog	1	mg/kg	IV	1 mg/kg IV, 10 mg/kg PO	Chemical Probes Portal	BI-665915
QGPXEIMWTKWHMH-DEOSSOPVSA-N	Dog	10	mg/kg	PO	1 mg/kg IV, 10 mg/kg PO	Chemical Probes Portal	BI-665915
QGPXEIMWTKWHMH-DEOSSOPVSA-N	Monkey (Cynomolgus)	1	mg/kg	IV	1 mg/kg IV, 10 mg/kg PO	Chemical Probes Portal	BI-665915
QGPXEIMWTKWHMH-DEOSSOPVSA-N	Monkey (Cynomolgus)	10	mg/kg	PO	1 mg/kg IV, 10 mg/kg PO	Chemical Probes Portal	BI-665915
AAHNBILIYONQLX-UHFFFAOYSA-N	Rat				1 IV, 2 PO mg/Kg	Chemical Probes Portal	GSM1
AAHNBILIYONQLX-UHFFFAOYSA-N	Dog				0.2 IV; 0.5 PO mg/Kg	Chemical Probes Portal	GSM1
FRPJGTNLZNXQEX-UHFFFAOYSA-N	Rat	0.03	umol/kg		0.03 umol/Kg	Chemical Probes Portal	ABT-724
WDZVWDXOIGQJIO-UHFFFAOYSA-N	Rat	1	mg/kg	IV	1 mg/kg IV, 5 mg/Kg PO	Chemical Probes Portal	MRK-560
WDZVWDXOIGQJIO-UHFFFAOYSA-N	Rat	5	mg/kg	PO	1 mg/kg IV, 5 mg/Kg PO	Chemical Probes Portal	MRK-560
LWJGMYMNSNVCEM-UHFFFAOYSA-N	Mouse	0.1	mg/kg		0.1 - 10 mg/Kg	Chemical Probes Portal	PF-04418948
LWJGMYMNSNVCEM-UHFFFAOYSA-N	Rat	1	mg/kg		1 - 10 mg/Kg	Chemical Probes Portal	PF-04418948
BEBDKSYNJJVZSO-SECBINFHSA-N	Rat	1	mg/kg	IV	1 mg/Kg IV, 10 mg/Kg PO	Chemical Probes Portal	TP-050
BEBDKSYNJJVZSO-SECBINFHSA-N	Rat	10	mg/kg	PO	1 mg/Kg IV, 10 mg/Kg PO	Chemical Probes Portal	TP-050
SWOIFXHMBKFCRM-UHFFFAOYSA-N	Mouse	20	mg/kg		20 mg/Kg	Chemical Probes Portal	MU1742
SWOIFXHMBKFCRM-UHFFFAOYSA-N	Mouse	20	mg/kg		20 mg/Kg	Chemical Probes Portal	MU1742
FOECKIWHCOYYFL-UHFFFAOYSA-N	Mouse	25	mg/kg		25 - 75 mg/kg	Chemical Probes Portal	PPTN
UNSHMXUHOHBLIQ-UHFFFAOYSA-N	Rat	0.3	mg/kg		0.3 mg/Kg	Chemical Probes Portal	BAY-069
UNSHMXUHOHBLIQ-UHFFFAOYSA-N	Rat	0.6	mg/kg		0.6 mg/Kg	Chemical Probes Portal	BAY-069
UNSHMXUHOHBLIQ-UHFFFAOYSA-N	Mouse	100	mg/kg		25, 50, 100 mg/Kg	Chemical Probes Portal	BAY-069
ZGBAPSHWPBXEKN-OPHFCASCSA-N	Mouse	0.3	mg/kg		0.3 mg/Kg	Chemical Probes Portal	BAY-7598
ZGBAPSHWPBXEKN-OPHFCASCSA-N	Mouse	5	mg/kg		5 mg/Kg	Chemical Probes Portal	BAY-7598
QVIWDCUKIZPUBD-WLRWWHNQSA-N	Mouse	100	mg/kg		100 mg/kg	Chemical Probes Portal	Ammocidin-A
XFYUTGIEFKGWND-NRFANRHFSA-N	Other				1 IV, 5-50 PO mg/Kg	Chemical Probes Portal	GNE-9822
KIWKRCCIHSGWQS-VIFPVBQESA-N	Other				5 uM	Chemical Probes Portal	8RK64
OMZCMEYTWSXEPZ-UHFFFAOYSA-N	Mouse	20	mg/kg		20-80 mg/kg	Chemical Probes Portal	Canertinib
BMLGZNVPWRUVNM-IBGZPJMESA-N	Other	0.5	mg/kg	IP	0.5 mg/Kg IP, 2 mg/Kg PO	Chemical Probes Portal	AM-4668
BMLGZNVPWRUVNM-IBGZPJMESA-N	Other	2	mg/kg	PO	0.5 mg/Kg IP, 2 mg/Kg PO	Chemical Probes Portal	AM-4668
LZSPYTNDRPEZBK-OXYJHPMESA-N	Rat	10	mg/kg		10 mg/Kg	Chemical Probes Portal	BAY-3153
FSELUFUYNUNZKD-UHFFFAOYSA-N	Mouse	20	mg/kg		20 mg/Kg	Chemical Probes Portal	SR-4835
CYFBRQHYEQKYHH-MRXNPFEDSA-N	Mouse	100	mg/kg		100 mg/Kg	Chemical Probes Portal	JNJ-65355394
AESXAJXKMUNYJP-ZWFIUULVSA-N	Rat	1	mg/kg		1-2 mg/Kg	Chemical Probes Portal	AZD-5672
AESXAJXKMUNYJP-ZWFIUULVSA-N	Rat	2	mg/kg		2-5 mg/Kg	Chemical Probes Portal	AZD-5672
AESXAJXKMUNYJP-ZWFIUULVSA-N	Dog	1	mg/kg		1-2 mg/Kg	Chemical Probes Portal	AZD-5672
AESXAJXKMUNYJP-ZWFIUULVSA-N	Dog	2	mg/kg		2-5 mg/Kg	Chemical Probes Portal	AZD-5672
CSBKUBOVPUXFLO-MAVVKCOWSA-N	Mouse	50	mg/kg/day		50 mg/Kg/day	Chemical Probes Portal	A-1211212
CLSNATLUIXZPMV-UHFFFAOYSA-N	Mouse	0.5	mg/kg		0.5-2 mg/Kg	Chemical Probes Portal	JJKK-048
NTIFDLOQPKMIJK-AJTFRIOCSA-N	Mouse	4	mg/kg	IV	4 mg/Kg IV, 10 mg/Kg PO	Chemical Probes Portal	MK-4256
NTIFDLOQPKMIJK-AJTFRIOCSA-N	Mouse	10	mg/kg	PO	4 mg/Kg IV, 10 mg/Kg PO	Chemical Probes Portal	MK-4256
NTIFDLOQPKMIJK-AJTFRIOCSA-N	Rat	1	mg/kg	IV	1 mg/Kg IV, 2 mg/Kg PO	Chemical Probes Portal	MK-4256
NTIFDLOQPKMIJK-AJTFRIOCSA-N	Rat	2	mg/kg	PO	1 mg/Kg IV, 2 mg/Kg PO	Chemical Probes Portal	MK-4256
NTIFDLOQPKMIJK-AJTFRIOCSA-N	Dog	1	mg/kg	IV	1 mg/Kg IV, 2 mg/Kg PO	Chemical Probes Portal	MK-4256
NTIFDLOQPKMIJK-AJTFRIOCSA-N	Dog	2	mg/kg	PO	1 mg/Kg IV, 2 mg/Kg PO	Chemical Probes Portal	MK-4256
NTIFDLOQPKMIJK-AJTFRIOCSA-N	Monkey (Rheus)	1	mg/kg	IV	1 mg/Kg IV, 2 mg/Kg PO	Chemical Probes Portal	MK-4256
NTIFDLOQPKMIJK-AJTFRIOCSA-N	Monkey (Rheus)	2	mg/kg	PO	1 mg/Kg IV, 2 mg/Kg PO	Chemical Probes Portal	MK-4256
VERWOWGGCGHDQE-UHFFFAOYSA-N	Other				"5 IV, 20 PO (M); 3 IV, 10 PO (R); 5 IV, 20 PO (D);	5 IV, 60 PO (C) mg/Kg"	Chemical Probes Portal	Ceritinib
NRJKIOCCERLIDG-GOSISDBHSA-N	Other	2	mg/kg		0.5, 1, 2 mg/Kg	Chemical Probes Portal	Empesertib
BRJXJOWXAFLRTE-OAQYLSRUSA-N	Mouse	100	mg/kg		100 mg/Kg	Chemical Probes Portal	BI-6901
XOQVZSSDIQQUGO-UHFFFAOYSA-N	Mouse	30	mg/kg		30 mg/kg twice daily	Chemical Probes Portal	Lirafugratinib
URWYQGVSPQJGGB-DHUJRADRSA-N	Rat	0.25	mg/kg		0.25 mg/Kg	Chemical Probes Portal	BATEFENTEROL
HDZWHJYZJWLTAG-UHFFFAOYSA-N	Mouse	30	mg/kg/day		30 mg/Kg/Day	Chemical Probes Portal	SR9238
BJXYHBKEQFQVES-NWDGAFQWSA-N	Mouse	1	mg/kg		1 mg/Kg	Chemical Probes Portal	M5049
BJXYHBKEQFQVES-NWDGAFQWSA-N	Rat	1	mg/kg		1 mg/Kg	Chemical Probes Portal	M5049
BJXYHBKEQFQVES-NWDGAFQWSA-N	Dog	1	mg/kg		1 mg/Kg	Chemical Probes Portal	M5049
BXKNUXDLZJPPBO-UHFFFAOYSA-N	Mouse	5	mg/kg		5 mg/Kg	Chemical Probes Portal	CCT251455
BXKNUXDLZJPPBO-UHFFFAOYSA-N	Rat	5	mg/kg		5 mg/Kg	Chemical Probes Portal	CCT251455
WCPXAGKUVIPMIY-TZQLILQPSA-N	Mouse	3	mg/kg	IV	3 mg/Kg IV, 10 mg/Kg PO	Chemical Probes Portal	NVP-CRL-457
WCPXAGKUVIPMIY-TZQLILQPSA-N	Mouse	10	mg/kg	PO	3 mg/Kg IV, 10 mg/Kg PO	Chemical Probes Portal	NVP-CRL-457
WCPXAGKUVIPMIY-TZQLILQPSA-N	Dog	0.1	mg/kg	IV	0.1 mg/Kg IV, 0.3 mg/Kg PO	Chemical Probes Portal	NVP-CRL-457
WCPXAGKUVIPMIY-TZQLILQPSA-N	Dog	0.3	mg/kg	PO	0.1 mg/Kg IV, 0.3 mg/Kg PO	Chemical Probes Portal	NVP-CRL-457
WCPXAGKUVIPMIY-TZQLILQPSA-N	Rat	1	mg/kg	IV	1 mg/Kg IV, 3 mg/Kg PO	Chemical Probes Portal	NVP-CRL-457
WCPXAGKUVIPMIY-TZQLILQPSA-N	Rat	3	mg/kg	PO	1 mg/Kg IV, 3 mg/Kg PO	Chemical Probes Portal	NVP-CRL-457
VHSIAYLBCLUAFT-UHFFFAOYSA-N	Mouse	10	mg/kg		10 mg/Kg	Chemical Probes Portal	NAPHTHYRIDINONE
VHSIAYLBCLUAFT-UHFFFAOYSA-N	Rat	10	mg/kg		10 mg/Kg	Chemical Probes Portal	NAPHTHYRIDINONE
VHSIAYLBCLUAFT-UHFFFAOYSA-N	Dog	10	mg/kg		10 mg/Kg	Chemical Probes Portal	NAPHTHYRIDINONE
VHSIAYLBCLUAFT-UHFFFAOYSA-N	Monkey (Rheus)	10	mg/kg		10 mg/Kg	Chemical Probes Portal	NAPHTHYRIDINONE
AZXOTZCWQDJCLY-SJCJKPOMSA-N	Rat	1	mg/kg		1.0 mg/Kg	Chemical Probes Portal	PECAVAPTAN
AZXOTZCWQDJCLY-SJCJKPOMSA-N	Dog	0.5	mg/kg		0.5 mg/Kg	Chemical Probes Portal	PECAVAPTAN
APLVGTKXOIMODQ-IBGZPJMESA-N	Mouse	1	mg/kg	IV	1 mg/Kg IV, 5 mg/Kg PO	Chemical Probes Portal	FHT-2344
APLVGTKXOIMODQ-IBGZPJMESA-N	Mouse	5	mg/kg	PO	1 mg/Kg IV, 5 mg/Kg PO	Chemical Probes Portal	FHT-2344
HZRJHVDNTDBTOZ-QGZVFWFLSA-N	Mouse	0.3	mg/kg	IV	0.3 mg/Kg IV, up to 200 mg/Kg	Chemical Probes Portal	BAY-985
HZRJHVDNTDBTOZ-QGZVFWFLSA-N	Mouse	200	mg/kg		0.3 mg/Kg IV, up to 200 mg/Kg	Chemical Probes Portal	BAY-985
LHGUZCKPFXXVPV-GOSISDBHSA-N	Mouse	50	mg/kg		50-200 mg/kg	Chemical Probes Portal	CPI-169
QKKIWEILHCXECO-UHFFFAOYSA-N	Mouse	10	mg/kg		10 mg/kg	Chemical Probes Portal	URMC-099
KIEQQZZDWUNUQK-UHFFFAOYSA-N	Mouse	2	mg/kg		2mg/Kg	Chemical Probes Portal	GSK3484862
KIEQQZZDWUNUQK-UHFFFAOYSA-N	Mouse	2	mg/kg		2 mg/Kg	Chemical Probes Portal	GSK3484862
KIEQQZZDWUNUQK-UHFFFAOYSA-N	Mouse	30	mg/kg		30 mg/Kg	Chemical Probes Portal	GSK3484862
GCWIQUVXWZWCLE-INIZCTEOSA-N	Mouse	30	mg/kg	PO	30 mg/kg (oral), 10 mg/kg (SC)	Chemical Probes Portal	CPI-0610
GCWIQUVXWZWCLE-INIZCTEOSA-N	Mouse	10	mg/kg	SC	30 mg/kg (oral), 10 mg/kg (SC)	Chemical Probes Portal	CPI-0610
XASOHFCUIQARJT-UHFFFAOYSA-N	Mouse	1	mg/kg	IV	1 mg/Kg IV, 5 mg/Kg PO	Chemical Probes Portal	GPLG3970
XASOHFCUIQARJT-UHFFFAOYSA-N	Mouse	5	mg/kg	PO	1 mg/Kg IV, 5 mg/Kg PO	Chemical Probes Portal	GPLG3970
XASOHFCUIQARJT-UHFFFAOYSA-N	Rat	1	mg/kg	IV	1 mg/Kg IV, 5 mg/Kg PO	Chemical Probes Portal	GPLG3970
XASOHFCUIQARJT-UHFFFAOYSA-N	Rat	5	mg/kg	PO	1 mg/Kg IV, 5 mg/Kg PO	Chemical Probes Portal	GPLG3970
XASOHFCUIQARJT-UHFFFAOYSA-N	Dog	1	mg/kg	IV	1 mg/Kg IV, 5 mg/Kg PO	Chemical Probes Portal	GPLG3970
XASOHFCUIQARJT-UHFFFAOYSA-N	Dog	5	mg/kg	PO	1 mg/Kg IV, 5 mg/Kg PO	Chemical Probes Portal	GPLG3970
KFRGPUFONMCXQI-RUZDIDTESA-N	Mouse	1	mg/kg		1 mg/Kg	Chemical Probes Portal	GFB-12630
KFRGPUFONMCXQI-RUZDIDTESA-N	Mouse	10	mg/kg		10 mg/Kg	Chemical Probes Portal	GFB-12630
KFRGPUFONMCXQI-RUZDIDTESA-N	Rat	1	mg/kg		1 mg/Kg	Chemical Probes Portal	GFB-12630
KFRGPUFONMCXQI-RUZDIDTESA-N	Rat	3	mg/kg		3 mg/Kg	Chemical Probes Portal	GFB-12630
XKFTZKGMDDZMJI-HSZRJFAPSA-N	Mouse	10	mg/kg		10 mg/Kg	Chemical Probes Portal	Danusertib
HKROEBDHHKMNBZ-CHBKHGQFSA-N	Rat	30	umol/kg		30 μmol/kg	Chemical Probes Portal	A-079
HOTSVKDMIYWWIY-UHFFFAOYSA-N	Rat	1	mg/kg		1 mg/Kg	Chemical Probes Portal	mPGES1-IN-3
HOTSVKDMIYWWIY-UHFFFAOYSA-N	Rat	100	mg/kg		10, 30, 100 mg/Kg	Chemical Probes Portal	mPGES1-IN-3
HOTSVKDMIYWWIY-UHFFFAOYSA-N	Guinea Pig	100	mg/kg		100 mg/Kg	Chemical Probes Portal	mPGES1-IN-3
AECDBHGVIIRMOI-UHFFFAOYSA-N	Mouse	20	mg/kg		20-50 mg/kg	Chemical Probes Portal	NVP-AEW541
PTAMRJLIOCHJMQ-PYNGZGNASA-N	Rat	5	mg/kg		5 mg/Kg	Chemical Probes Portal	MZ1
PTAMRJLIOCHJMQ-PYNGZGNASA-N	Rat	5	mg/kg		5 mg/Kg	Chemical Probes Portal	MZ1
PTAMRJLIOCHJMQ-PYNGZGNASA-N	Mouse	5	mg/kg		5 mg/Kg	Chemical Probes Portal	MZ1
PTAMRJLIOCHJMQ-PYNGZGNASA-N	Mouse	5	mg/kg		5 mg/Kg	Chemical Probes Portal	MZ1
JGPJQFOROWSRRS-UHFFFAOYSA-N	Rat	11	uM/kg		11 uM/Kg	Chemical Probes Portal	APAFANT
QEASMQZYZCGOSA-UHFFFAOYSA-N	Mouse	0.5	mg/kg		0.5 mg/Kg	Chemical Probes Portal	AZ9567
QEASMQZYZCGOSA-UHFFFAOYSA-N	Mouse	1	mg/kg		1 mg/Kg	Chemical Probes Portal	AZ9567
QEASMQZYZCGOSA-UHFFFAOYSA-N	Rat	0.5	mg/kg		0.5 mg/Kg	Chemical Probes Portal	AZ9567
QEASMQZYZCGOSA-UHFFFAOYSA-N	Rat	1	mg/kg		1 mg/Kg	Chemical Probes Portal	AZ9567
VQINULODWGEVBB-UHFFFAOYSA-N	Mouse	20	mg/kg		20 mg/Kg	Chemical Probes Portal	YKL-05-099
GPXQUPCJIJBXHJ-UHFFFAOYSA-N	Mouse	5	mg/kg		5 mg/Kg	Chemical Probes Portal	SN-011
YHYKUSGACIYRML-KRWDZBQOSA-N	Rat	3	mg/kg		3 mg/Kg	Chemical Probes Portal	VERUBECESTAT
YHYKUSGACIYRML-KRWDZBQOSA-N	Rat	3	mg/kg		3 mg/Kg	Chemical Probes Portal	VERUBECESTAT
YHYKUSGACIYRML-KRWDZBQOSA-N	Monkey (Cynomolgus)	1	mg/kg		1 mg/Kg	Chemical Probes Portal	VERUBECESTAT
YHYKUSGACIYRML-KRWDZBQOSA-N	Monkey (Cynomolgus)	3	mg/kg		3 mg/Kg	Chemical Probes Portal	VERUBECESTAT
YHYKUSGACIYRML-KRWDZBQOSA-N	Dog	1	mg/kg		1 mg/Kg	Chemical Probes Portal	VERUBECESTAT
YHYKUSGACIYRML-KRWDZBQOSA-N	Dog	3	mg/kg		3 mg/Kg	Chemical Probes Portal	VERUBECESTAT
UWPFUBNCDABUEE-SIFUEBAJSA-N	Mouse	20	mg/kg		2.5, 5.0, 10 and 20 mg/Kg	Chemical Probes Portal	VVD-214
VLYNCWZASZUTNV-FCQUAONHSA-N	Rat	4.2	mg/kg	IV	4.20 mg/kg  IV, 0.42 mg/kg PO	Chemical Probes Portal	BI-5521
VLYNCWZASZUTNV-FCQUAONHSA-N	Rat	0.42	mg/kg	PO	4.20 mg/kg  IV, 0.42 mg/kg PO	Chemical Probes Portal	BI-5521
XKDHFIPNTTUSIA-UHFFFAOYSA-N	Mouse	5	uM/kg		5 uM/Kg	Chemical Probes Portal	BI-3231
XKDHFIPNTTUSIA-UHFFFAOYSA-N	Mouse	50	uM/kg		50 uM/Kg	Chemical Probes Portal	BI-3231
XKDHFIPNTTUSIA-UHFFFAOYSA-N	Mouse	80	uM/kg		80 uM/Kg	Chemical Probes Portal	BI-3231
ALGPVOJFIGPPPX-VIFPVBQESA-N	Mouse	10	mg/kg		10 mg/Kg	Chemical Probes Portal	TH9619
UOZVVPXKJGOFIG-UHFFFAOYSA-N	Mouse	50	mg/kg		50 mg/kg	Chemical Probes Portal	Takinib
MSYKRHVOOPPJKU-BDAKNGLRSA-N	Rat	10	mg/kg		10 mg/Kg	Chemical Probes Portal	BRIVARACETAM
GCVYFXYBQCKHCH-UHFFFAOYSA-N	Rat	0.5	mg/kg		0.5 mg/kg	Chemical Probes Portal	A1H7Z
GCVYFXYBQCKHCH-UHFFFAOYSA-N	Rat	1	mg/kg		1.0 mg/kg	Chemical Probes Portal	A1H7Z
JGLGMFHQGRAHAO-HXUWFJFHSA-N	Mouse	1	mg/kg		1 mg/Kg	Chemical Probes Portal	T-10418
JGLGMFHQGRAHAO-HXUWFJFHSA-N	Mouse	10	mg/kg		10 mg/Kg	Chemical Probes Portal	T-10418
GHNYLVIESIGHDJ-OAQYLSRUSA-N	Rat	1	mg/kg		1 mg/Kg	Chemical Probes Portal	GFB-12811
GHNYLVIESIGHDJ-OAQYLSRUSA-N	Rat	3	mg/kg		3 mg/Kg	Chemical Probes Portal	GFB-12811
GHNYLVIESIGHDJ-OAQYLSRUSA-N	Rat	10	mg/kg		10 mg/Kg	Chemical Probes Portal	GFB-12811
YHLQVQKZDZYMIP-MOPGFXCFSA-N	Rat	1	mg/kg		1 mg/Kg	Chemical Probes Portal	DS-1558
YHLQVQKZDZYMIP-MOPGFXCFSA-N	Rat	1	mg/kg		1 mg/Kg	Chemical Probes Portal	DS-1558
YHLQVQKZDZYMIP-MOPGFXCFSA-N	Dog	0.5	mg/kg		0.5 mg/Kg	Chemical Probes Portal	DS-1558
YHLQVQKZDZYMIP-MOPGFXCFSA-N	Dog	1	mg/kg		1 mg/Kg	Chemical Probes Portal	DS-1558
YHLQVQKZDZYMIP-MOPGFXCFSA-N	Monkey (Cynomolgus)	1	mg/kg		1 mg/Kg	Chemical Probes Portal	DS-1558
YHLQVQKZDZYMIP-MOPGFXCFSA-N	Monkey (Cynomolgus)	1	mg/kg		1 mg/Kg	Chemical Probes Portal	DS-1558
NDAZATDQFDPQBD-UHFFFAOYSA-N	Mouse	50	mg/kg		50 mg/Kg	Chemical Probes Portal	Luminespib
UCJZOKGUEJUNIO-IINYFYTJSA-N	Mouse	1	mg/kg		1 mg/Kg	Chemical Probes Portal	TNO155
UCJZOKGUEJUNIO-IINYFYTJSA-N	Mouse	5	mg/kg		5 mg/Kg	Chemical Probes Portal	TNO155
UCJZOKGUEJUNIO-IINYFYTJSA-N	Rat	1	mg/kg		1 mg/Kg	Chemical Probes Portal	TNO155
UCJZOKGUEJUNIO-IINYFYTJSA-N	Rat	5	mg/kg		5 mg/Kg	Chemical Probes Portal	TNO155
UCJZOKGUEJUNIO-IINYFYTJSA-N	Dog	0.2	mg/kg		0.2 mg/Kg	Chemical Probes Portal	TNO155
UCJZOKGUEJUNIO-IINYFYTJSA-N	Dog	1	mg/kg		1 mg/Kg	Chemical Probes Portal	TNO155
UCJZOKGUEJUNIO-IINYFYTJSA-N	Monkey (Cynomolgus)	0.3	mg/kg		0.3 mg/Kg	Chemical Probes Portal	TNO155
UCJZOKGUEJUNIO-IINYFYTJSA-N	Monkey (Cynomolgus)	1	mg/kg		1 mg/Kg	Chemical Probes Portal	TNO155
ZLVKIBLQXFILMA-IKGGRYGDSA-N	Mouse	1	mg/kg		1 mg/Kg	Chemical Probes Portal	EPZ-719
ZLVKIBLQXFILMA-IKGGRYGDSA-N	Mouse	30	mg/kg		30 mg/Kg	Chemical Probes Portal	EPZ-719
ZLVKIBLQXFILMA-IKGGRYGDSA-N	Mouse	100	mg/kg		100 mg/Kg	Chemical Probes Portal	EPZ-719
BUIJBFHGUQJYSD-XZOQPEGZSA-N	Mouse	10	mg/kg	IV	10 mg/Kg IV, 40 mg/Kg PO	Chemical Probes Portal	BI-113823
BUIJBFHGUQJYSD-XZOQPEGZSA-N	Mouse	40	mg/kg	PO	10 mg/Kg IV, 40 mg/Kg PO	Chemical Probes Portal	BI-113823
BUIJBFHGUQJYSD-XZOQPEGZSA-N	Rat	10	mg/kg	IV	10 mg/Kg IV and PO	Chemical Probes Portal	BI-113823
BLFBSGVUERKSST-UHFFFAOYSA-N	Mouse	10	mg/kg		10 mg/kg	Chemical Probes Portal	NVS-MELK8a
MOWXJLUYGFNTAL-DEOSSOPVSA-N	Mouse	0.2	mg/kg		0.2 mg/Kg	Chemical Probes Portal	NEDISERTIB
MOWXJLUYGFNTAL-DEOSSOPVSA-N	Mouse	0.5	mg/kg		0.5 mg/Kg	Chemical Probes Portal	NEDISERTIB
OMISHRJQMYQPMG-UHFFFAOYSA-N	Mouse	2	mg/kg		2 mg/Kg	Chemical Probes Portal	DKY709
OMISHRJQMYQPMG-UHFFFAOYSA-N	Mouse	3	mg/kg		3 mg/Kg	Chemical Probes Portal	DKY709
OMISHRJQMYQPMG-UHFFFAOYSA-N	Monkey (Cynomolgus)	0.3	mg/kg		0.3 mg/Kg	Chemical Probes Portal	DKY709
OMISHRJQMYQPMG-UHFFFAOYSA-N	Monkey (Cynomolgus)	1	mg/kg		1.0 mg/Kg	Chemical Probes Portal	DKY709
LTOAWFRZXVPHAJ-UHFFFAOYSA-N	Rat	10	mg/kg		10 mg/Kg	Chemical Probes Portal	RLX-33
AOTRIQLYUAFVSC-UHFFFAOYSA-N	Rat					Chemical Probes Portal	AZD0156
AOTRIQLYUAFVSC-UHFFFAOYSA-N	Dog					Chemical Probes Portal	AZD0156
AOTRIQLYUAFVSC-UHFFFAOYSA-N	Mouse	5	mg/kg		5 mg/Kg	Chemical Probes Portal	AZD0156
ATKHYZXUMVNCIO-UHFFFAOYSA-N	Rat	0.3	mg/kg	IV	0.3 mg/kg IV, 0.6 mg/kg PO	Chemical Probes Portal	BAY-8400
ATKHYZXUMVNCIO-UHFFFAOYSA-N	Rat	0.6	mg/kg	PO	0.3 mg/kg IV, 0.6 mg/kg PO	Chemical Probes Portal	BAY-8400
ATKHYZXUMVNCIO-UHFFFAOYSA-N	Mouse	0.3	mg/kg		0.3 mg/kg	Chemical Probes Portal	BAY-8400
WXRCLFFPZXJCLS-UHFFFAOYSA-N	Mouse	30	mg/kg		0.3, 3.0, 30.0 mg/Kg	Chemical Probes Portal	AZD9574
KLKKWCPJBTXWOV-UHFFFAOYSA-N	Mouse					Chemical Probes Portal	Ezeprogind
IPUJINDWAGRAHN-KNXBSLHKSA-N	Rat	1	mg/kg		1 mg/Kg	Chemical Probes Portal	AM-6494
IPUJINDWAGRAHN-KNXBSLHKSA-N	Rat	3	mg/kg		3 mg/Kg	Chemical Probes Portal	AM-6494
IPUJINDWAGRAHN-KNXBSLHKSA-N	Dog	1	mg/kg		1 mg/Kg	Chemical Probes Portal	AM-6494
IPUJINDWAGRAHN-KNXBSLHKSA-N	Dog	10	mg/kg		10 mg/Kg	Chemical Probes Portal	AM-6494
IPUJINDWAGRAHN-KNXBSLHKSA-N	Monkey (Cynomolgus)	1	mg/kg		1 mg/Kg	Chemical Probes Portal	AM-6494
IPUJINDWAGRAHN-KNXBSLHKSA-N	Monkey (Cynomolgus)	3	mg/kg		3 mg/Kg	Chemical Probes Portal	AM-6494
