inchikey	verdict	pains	toxicophore	rating_in_cell	rating_in_organism	rating_count	published_date	source_db	source
QAKJEKTXKXAPBP-MGCURZBSSA-N	recommended	No	No	4	4	2	2025-08-14	Chemical Probes Portal	
ODOJVROSIRINJT-LJQANCHMSA-N	recommended	No	No	3.5	3.5	2	2024-02-28	Chemical Probes Portal	
ZUFHZMHKCFCIHV-JRFCFUNGSA-N	recommended	No	No	3	3	1	2025-06-02	Chemical Probes Portal	
LTNDTFYBIKTRBQ-UHFFFAOYSA-N	recommended	No	Yes	2.5	0	2	2025-07-31	Chemical Probes Portal	
OVUNRYUVDVWTTE-UHFFFAOYSA-N	recommended	Yes	No	4	4	2	2025-11-11	Chemical Probes Portal	
HUOLMBXGHHSYHC-QWQFASRJSA-N	recommended	No	No	3	0	2	2025-11-27	Chemical Probes Portal	
CEGVLCNHZDUFIJ-NSHDSACASA-N	recommended	No	No	4	3	2	2025-11-27	Chemical Probes Portal	
ZVDNXHUSIKGTSF-UHFFFAOYSA-N	recommended	Yes	No	3	4	1	2025-11-17	Chemical Probes Portal	
QJWQAZTYFYCFQU-RMKNXTFCSA-N	recommended	No	Yes	1.5	1.5	2	2023-11-01	Chemical Probes Portal	
NORRDWRSNUOCBV-XCIZWWPASA-N	recommended	Yes	No	3	3	1	2025-12-22	Chemical Probes Portal	
BFMWIVWPPKENIN-AWEZNQCLSA-N	recommended	No	No	4	0	1	2025-12-18	Chemical Probes Portal	
CLCTZVRHDOAUGJ-SYVGMNBRSA-N	recommended	No	Yes	4	4	1	2025-12-22	Chemical Probes Portal	
JNTJTCXFIXNXDV-VIFPVBQESA-N	recommended	No	No	4	4	1	2025-12-22	Chemical Probes Portal	
DTWUUAFTYSMNQX-GFCCVEGCSA-N	recommended	No	No	3.5	3.5	2	2025-11-27	Chemical Probes Portal	
FZJKQMONKPFLEO-NZIMVQFPSA-N	recommended	No	No	3.6666666666666665	3.3333333333333335	3	2025-11-27	Chemical Probes Portal	
JFHROPTYMMSOLG-UHFFFAOYSA-N	recommended	No	No	3	2	1	2021-02-15	Chemical Probes Portal	
BZJPCUQQPJJBTP-FGZHOGPDSA-N	recommended	No	No	3.6666666666666665	2.6666666666666665	3	2024-08-08	Chemical Probes Portal	
OLAGZWUBPYQCBR-JSKJCRAUSA-N	recommended	Yes	Yes	3	0	1	2024-10-30	Chemical Probes Portal	
KVDLSQZBDWJNSG-VINRIKPSSA-N	recommended	No	Yes	4	0	1	2024-10-19	Chemical Probes Portal	
ISQCXAWAHDJCRH-FKDRFZFOSA-N	recommended	No	No	3	3	2	2024-11-15	Chemical Probes Portal	
JBTHUOYYUUPUOZ-LIHPQFRDSA-N	recommended	No	Yes	3.5	3	2	2024-11-15	Chemical Probes Portal	
PTARASCXNREVCH-UHFFFAOYSA-N	recommended	Yes	No	3	3	1	2024-10-19	Chemical Probes Portal	
AJQAXIIJKPCAOP-XVNGORCSSA-N	recommended	No	No	3	0	3	2024-10-18	Chemical Probes Portal	
PLCITURFVJNAFH-GUQHISFFSA-N	recommended	No	No	3.5	0	2	2023-05-18	Chemical Probes Portal	
NIQFZCJNEODJTE-CSIWTOAPSA-N	recommended	No	No	4	0	2	2025-01-22	Chemical Probes Portal	
DYDFSGCLYIZSAQ-UHFFFAOYSA-N	recommended	No	No	3.5	3.5	2	2025-11-26	Chemical Probes Portal	
ANAOJSKQILNLRY-MWTRTKDXSA-N	recommended	No	No	2	0	2	2025-12-05	Chemical Probes Portal	
FIFRHLLUVCAOIK-SJCJKPOMSA-N	recommended	No	No	4	3	1	2025-11-17	Chemical Probes Portal	
MMHYOHYLSFWJJB-ZDUSSCGKSA-N	recommended	No	No	0	0	0	2025-09-18	Chemical Probes Portal	
YPXUKPNZQTWCRR-UHFFFAOYSA-N	recommended	No	No	3.5	3	2	2025-09-18	Chemical Probes Portal	
DJOZFERTDDZPJO-UHFFFAOYSA-N	recommended	No	Yes	3	3	2	2025-05-28	Chemical Probes Portal	
YOOKRVNCYQFKCT-UHFFFAOYSA-N	recommended	No	Yes	4	0	2	2025-08-04	Chemical Probes Portal	
RGHSVQHKNJAFGR-QFIPXVFZSA-N	recommended	No	No	3	3	2	2025-08-01	Chemical Probes Portal	
XHMSDQXEIBTTBE-QFIPXVFZSA-N	recommended	No	No	3	0	1	2025-05-27	Chemical Probes Portal	
FFUVDKANSJZSAK-JDXGNMNLSA-N	recommended	No	No	3	0	2	2024-10-17	Chemical Probes Portal	
XRAUKWUDYSUHJM-LLVKDONJSA-N	recommended	No	No	0	0	0	2024-11-22	Chemical Probes Portal	
IYFKRANQUJUTKF-UHFFFAOYSA-N	recommended	No	No	3	0	3	2025-01-22	Chemical Probes Portal	
LDFDXTNMCGLUMQ-YGKODULZSA-N	recommended	No	No	0	0	0	2025-02-14	Chemical Probes Portal	
RIEBAXQZOMUWKX-UHFFFAOYSA-N	recommended	No	No	3.3333333333333335	2.6666666666666665	3	2025-01-21	Chemical Probes Portal	
LPDOIXPRZOWBJV-HOCLYGCPSA-N	recommended	No	No	0	0	0	2024-10-17	Chemical Probes Portal	
HGQYUHFFAIXWDI-GOSISDBHSA-N	recommended	No	No	2.5	2.5	2	2025-12-05	Chemical Probes Portal	
APEYSKGQWJKJAZ-LCLGPXMOSA-N	recommended	No	Yes	1.5	1.5	2	2025-01-22	Chemical Probes Portal	
FHFUBRLTXZVOQX-UHFFFAOYSA-N	recommended	No	Yes	2	0	3	2024-10-30	Chemical Probes Portal	
CLUWNSLFLMBFKA-RMCUFUCFSA-N	recommended	No	Yes	3	3	2	2024-05-10	Chemical Probes Portal	
PWYJKWQDDHJXMJ-YKCITUTQSA-N	recommended	No	No	3	0	1	2025-01-21	Chemical Probes Portal	
GPZKXLCJTKULAU-UHFFFAOYSA-N	recommended	No	No	2	2	2	2025-01-21	Chemical Probes Portal	
BXCPYBFBMAWDDY-UHFFFAOYSA-N	recommended	No	Yes	2.6666666666666665	0	3	2025-01-21	Chemical Probes Portal	
SVKZUEZCCKLNIM-UHFFFAOYSA-N	recommended	No	No	3.5	3	2	2024-07-11	Chemical Probes Portal	
LFCNOSRNWFMQLB-UHFFFAOYSA-N	recommended	No	Yes	2.6666666666666665	3	3	2025-11-17	Chemical Probes Portal	
HKSBXNVKPFTBIG-WUEKOBJSSA-N	recommended	No	Yes	3.5	2.5	2	2023-04-02	Chemical Probes Portal	
LPKVYTQGJNTZKY-UHFFFAOYSA-N	recommended	No	Yes	1.3333333333333333	0	3	2024-10-30	Chemical Probes Portal	
DQRZNYPHOWVXPQ-YDUPODKQSA-N	recommended	No	No	3.3333333333333335	3	3	2025-10-09	Chemical Probes Portal	
REPLCRNGGWSKTN-JYQLQLLISA-N	recommended	No	No	3	0	3	2022-08-03	Chemical Probes Portal	
ZOSWUNAJRAEGEW-YTIGDUPRSA-N	recommended	No	Yes	4	0	2	2024-07-10	Chemical Probes Portal	
CSTHTJLTORVUST-UHFFFAOYSA-N	recommended	No	No	3	0	2	2025-04-30	Chemical Probes Portal	
ZGSWGXNEXAXEGV-XFCHVEHOSA-N	recommended	No	No	3.5	4	2	2025-12-22	Chemical Probes Portal	
PPNNFXIBKLCMTI-WXEAQWFJSA-N	recommended	No	No	3.3333333333333335	0	3	2022-03-08	Chemical Probes Portal	
DLQNQQYGRWMPES-LFHXKVDGSA-N	recommended	No	No	3	4	1	2025-06-22	Chemical Probes Portal	
IPNTVOAQOGRLQB-JJMBTQCASA-N	recommended	No	No	2.5	0	2	2022-03-08	Chemical Probes Portal	
IVARZBJJMMUJHI-SQKKEFIPSA-N	recommended	No	Yes	3.6666666666666665	0	3	2021-11-04	Chemical Probes Portal	
OGAOHACYLUBWJQ-UHFFFAOYSA-N	recommended	No	No	4	3.5	2	2022-03-08	Chemical Probes Portal	
QGJQNPNZAYRDMS-OESUUHGFSA-N	recommended	No	No	3	0	2	2023-12-21	Chemical Probes Portal	
USEHXUPBCSTAIO-RAUDMRIHSA-N	recommended	No	No	4	4	2	2024-07-16	Chemical Probes Portal	
BOMRVPKXCINUMI-ZEGZQYLTSA-N	recommended	No	Yes	4	0	2	2025-12-22	Chemical Probes Portal	
DOVSNSDMRJVTMR-JOCHJYFZSA-N	recommended	No	No	4	3.3333333333333335	3	2023-05-17	Chemical Probes Portal	
WFVKDTWKNVLGGS-UHFFFAOYSA-N	recommended	No	Yes	4	3	1	2025-01-22	Chemical Probes Portal	
JTTGVFCANBFLCE-CJLVFECKSA-N	recommended	No	Yes	3	0	1	2025-01-22	Chemical Probes Portal	
AYMGZLUKTNXEMY-UHFFFAOYSA-N	recommended	No	Yes	2	2	1	2022-03-08	Chemical Probes Portal	
ROINLDWZNWCWJK-ZYIHSGTPSA-N	recommended	No	No	4	0	2	2025-12-22	Chemical Probes Portal	
ZJJZBBBSQKVNHL-BYBNZYMESA-N	recommended	No	Yes	3.3333333333333335	0	3	2022-02-25	Chemical Probes Portal	
BOXPLNRWIHHHBO-CHCOZFFLSA-N	recommended	No	No	4	0	3	2024-01-18	Chemical Probes Portal	
INXGMIWEZJNJOA-NVZKIFIHSA-N	recommended	No	Yes	1.5	0	2	2024-11-15	Chemical Probes Portal	
RTNONCBKGZNCJS-LJLQSONVSA-N	recommended	No	No	2.5	0	2	2020-11-30	Chemical Probes Portal	
DUPAJELXESPTNF-PPZGWQTASA-N	recommended	No	Yes	3	0	2	2020-11-30	Chemical Probes Portal	
SWVYYNLRVIYURK-AREMUKBSSA-N	recommended	No	No	2	2	1	2024-10-18	Chemical Probes Portal	
AAZUPSFRSHFTGV-INIZCTEOSA-N	recommended	No	No	4	4	2	2021-05-26	Chemical Probes Portal	
LLCVDQHLYHBAHR-UHFFFAOYSA-N	recommended	No	No	3	3	3	2021-05-26	Chemical Probes Portal	
JALIPZPFONOAJA-ZKGBLMBJSA-N	recommended	No	No	4	4	1	2026-02-22	Chemical Probes Portal	
XJTIGGCBXFIZJV-UHFFFAOYSA-N	recommended	No	No	3	4	1	2026-01-28	Chemical Probes Portal	
UCGWYCMPZXDHNR-UHFFFAOYSA-N	recommended	No	No	2	0	1	2017-07-19	Chemical Probes Portal	
ZORLJXWXFABTPZ-CTNGQTDRSA-N	recommended	No	No	4	4	1	2022-02-10	Chemical Probes Portal	
ZZWWXIBKLBMSCS-FQEVSTJZSA-N	recommended	No	No	4	4	1	2026-02-13	Chemical Probes Portal	
UVVQLQQNGHYTOL-JIVXZRRKSA-N	recommended	No	No	3	0	2	2026-01-23	Chemical Probes Portal	
FQWDVNSBYDXPIO-CQSZACIVSA-N	recommended	No	No	4	3	1	2023-02-13	Chemical Probes Portal	
BASFYRLYJAZPPL-UONOGXRCSA-N	recommended	No	No	3	1	1	2015-11-12	Chemical Probes Portal	
UJDFQDPAVQIQLB-UHFFFAOYSA-N	recommended	No	No	4	0	2	2025-09-18	Chemical Probes Portal	
FHRKRGDHMCCDEO-LLVKDONJSA-N	recommended	No	No	3	0	1	2023-12-22	Chemical Probes Portal	
QNZYMVMEVWRUCW-UHFFFAOYSA-N	recommended	No	No	3	0	2	2025-09-18	Chemical Probes Portal	
QRYISIPABXJVOQ-AWEZNQCLSA-N	recommended	No	No	2	3	1	2025-03-17	Chemical Probes Portal	
UEUNDURNLYLSNB-HOTGVXAUSA-N	recommended	No	No	3.5	3	2	2026-02-18	Chemical Probes Portal	
AXNQNPVSVCEGTP-LALXJTNGSA-N	recommended	No	Yes	4	3	2	2025-08-01	Chemical Probes Portal	
KDOQEEMQPHIANX-NFBKMPQASA-N	recommended	No	No	2.5	0	2	2022-02-10	Chemical Probes Portal	
PFEKWBKJUBCXDT-KGLIPLIRSA-N	recommended	No	No	0	0	0	2026-03-30	Chemical Probes Portal	
MUYQEHKMQMHJNI-ZDUSSCGKSA-N	recommended	No	No	0	0	0	2026-03-30	Chemical Probes Portal	
ALNBIGSEWMWEGS-UHFFFAOYSA-N	recommended	No	No	4	0	3	2026-01-13	Chemical Probes Portal	
CQFHGOWYJXQICA-FKDNKQOESA-N	recommended	No	No	3.5	0	2	2026-02-18	Chemical Probes Portal	
AYGDOYFDJDUPSS-UHFFFAOYSA-N	recommended	No	No	3	0	2	2022-08-02	Chemical Probes Portal	
QKVFMAAIXZONRN-UHFFFAOYSA-N	recommended	No	No	3	2	2	2022-01-31	Chemical Probes Portal	
CEIIEALEIHQDBX-UHFFFAOYSA-N	recommended	No	No	3	3	2	2025-03-17	Chemical Probes Portal	
MVPFPBIHUUHXGU-FSSWDIPSSA-N	recommended	No	No	0	0	0	2025-08-04	Chemical Probes Portal	
DVGLTSTVSHOWJF-UHFFFAOYSA-N	recommended	No	No	3	0	2	2026-03-30	Chemical Probes Portal	
VUOYAALVGSMUHC-UHFFFAOYSA-N	recommended	No	No	3.5	0	2	2023-01-24	Chemical Probes Portal	
FVICRBSEYSHKFY-JYQNNKODSA-N	recommended	No	No	4	4	1	2026-02-03	Chemical Probes Portal	
SDGJBAUIGHSMRI-UHFFFAOYSA-N	recommended	No	No	2.75	2	4	2015-12-10	Chemical Probes Portal	
BCFGMOOMADDAQU-UHFFFAOYSA-N	recommended	No	No	0	0	0	2021-01-19	Chemical Probes Portal	
LPGBXHWIQNZEJB-UHFFFAOYSA-N	recommended	No	No	3	0	1	2017-07-21	Chemical Probes Portal	
FMSIRMKLDQFQKI-UHFFFAOYSA-N	recommended	No	No	3	4	1	2024-04-03	Chemical Probes Portal	
VDLHPYFVCAHCCZ-UHFFFAOYSA-N	recommended	No	No	2	3	1	2026-05-12	Chemical Probes Portal	
YXYBHRORJSDZTQ-UHFFFAOYSA-N	recommended	No	No	3	3	1	2026-04-27	Chemical Probes Portal	
LIRYPHYGHXZJBZ-UHFFFAOYSA-N	recommended	No	No	4	4	1	2015-12-10	Chemical Probes Portal	
BUJWDBSVEVFQDP-UHFFFAOYSA-N	recommended	No	No	3	2	1	2026-04-26	Chemical Probes Portal	
ZABZNDRRLTXBHH-UHFFFAOYSA-N	recommended	No	No	0	4	1	2026-05-12	Chemical Probes Portal	
LIOLIMKSCNQPLV-UHFFFAOYSA-N	recommended	No	No	4	4	2	2020-10-26	Chemical Probes Portal	
VRQXRVAKPDCRCI-ZNMIVQPWSA-N	recommended	No	No	3.5	3.5	2	2021-02-24	Chemical Probes Portal	
HPJVZSVEIGCFJP-SFHVURJKSA-N	recommended	No	No	4	3	2	2023-05-11	Chemical Probes Portal	
NYNZQNWKBKUAII-KBXCAEBGSA-N	recommended	No	No	3.5	3	2	2023-05-17	Chemical Probes Portal	
IBGLGMOPHJQDJB-IHRRRGAJSA-N	recommended	No	No	3.5	3.5	2	2025-04-30	Chemical Probes Portal	
RHGZXPKHVAHQJO-BIIHCSGHSA-N	recommended	No	Yes	4	4	2	2024-01-18	Chemical Probes Portal	
MWKYMZXCGYXLPL-ZDUSSCGKSA-N	recommended	No	No	3.5	3.5	2	2022-02-21	Chemical Probes Portal	
HKTBYUWLRDZAJK-UHFFFAOYSA-N	recommended	No	No	4	4	3	2021-06-26	Chemical Probes Portal	
LXDPQXXUVGVIND-UHFFFAOYSA-N	recommended	No	No	3	0	2	2024-12-12	Chemical Probes Portal	
PRWSIEBRGXYXAJ-UHFFFAOYSA-N	recommended	No	No	3.6666666666666665	3.6666666666666665	3	2022-10-14	Chemical Probes Portal	
VPJXPDLMACOGIZ-UHFFFAOYSA-N	recommended	No	No	3.3333333333333335	3.3333333333333335	3	2025-09-18	Chemical Probes Portal	
BWINBHTTZLVXGT-NVXWUHKLSA-N	recommended	No	No	3.5	3.5	2	2024-10-19	Chemical Probes Portal	
XISVSTPEXYIKJL-UHFFFAOYSA-N	recommended	No	No	4	4	2	2022-03-19	Chemical Probes Portal	
PVKIFNZMYGMWPD-UHFFFAOYSA-N	recommended	No	No	3	0	2	2025-05-26	Chemical Probes Portal	
HXNUFFCHRIWTRZ-UHFFFAOYSA-N	recommended	No	No	4	2	3	2020-06-02	Chemical Probes Portal	
QVOGVAVHOLLLAZ-UHFFFAOYSA-N	recommended	No	No	4	3.6666666666666665	3	2020-07-20	Chemical Probes Portal	
OYKPWSZSBLRRPL-HOYKHHGWSA-N	recommended	No	No	3.5	3.5	2	2022-02-11	Chemical Probes Portal	
