inchikey	source_db	property	ordinal	value
WINHZLLDWRZWRT-ATVHPVEESA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/unsuitables/sunitinib
HVXKQKFEHMGHSL-QKDCVEJESA-N	Chemical Probes Portal	rating_in_cell	0	0
HVXKQKFEHMGHSL-QKDCVEJESA-N	Chemical Probes Portal	rating_in_organism	0	0
HVXKQKFEHMGHSL-QKDCVEJESA-N	Chemical Probes Portal	rating_count	0	0
HVXKQKFEHMGHSL-QKDCVEJESA-N	Chemical Probes Portal	unsuitable	0	Yes
HVXKQKFEHMGHSL-QKDCVEJESA-N	Chemical Probes Portal	pains	0	No
HVXKQKFEHMGHSL-QKDCVEJESA-N	Chemical Probes Portal	toxicophore	0	No
HVXKQKFEHMGHSL-QKDCVEJESA-N	Chemical Probes Portal	published_date	0	2016-12-09
HVXKQKFEHMGHSL-QKDCVEJESA-N	Chemical Probes Portal	canSAR_ID	0	535317
HVXKQKFEHMGHSL-QKDCVEJESA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/unsuitables/xl-647
VMWNQDUVQKEIOC-CYBMUJFWSA-N	Chemical Probes Portal	rating_in_cell	0	0
VMWNQDUVQKEIOC-CYBMUJFWSA-N	Chemical Probes Portal	rating_in_organism	0	0
VMWNQDUVQKEIOC-CYBMUJFWSA-N	Chemical Probes Portal	rating_count	0	0
VMWNQDUVQKEIOC-CYBMUJFWSA-N	Chemical Probes Portal	unsuitable	0	Yes
VMWNQDUVQKEIOC-CYBMUJFWSA-N	Chemical Probes Portal	pains	0	Yes
VMWNQDUVQKEIOC-CYBMUJFWSA-N	Chemical Probes Portal	toxicophore	0	Yes
VMWNQDUVQKEIOC-CYBMUJFWSA-N	Chemical Probes Portal	published_date	0	2016-12-09
VMWNQDUVQKEIOC-CYBMUJFWSA-N	Chemical Probes Portal	canSAR_ID	0	1185273
VMWNQDUVQKEIOC-CYBMUJFWSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/unsuitables/apomorphine
DYEFUKCXAQOFHX-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	0
DYEFUKCXAQOFHX-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	0
DYEFUKCXAQOFHX-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	0
DYEFUKCXAQOFHX-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	Yes
DYEFUKCXAQOFHX-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	No
DYEFUKCXAQOFHX-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	Yes
DYEFUKCXAQOFHX-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2016-12-09
DYEFUKCXAQOFHX-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	65636
DYEFUKCXAQOFHX-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/unsuitables/ebselen
IQPNAANSBPBGFQ-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	0
IQPNAANSBPBGFQ-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	0
IQPNAANSBPBGFQ-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	0
IQPNAANSBPBGFQ-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	Yes
IQPNAANSBPBGFQ-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	Yes
IQPNAANSBPBGFQ-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	Yes
IQPNAANSBPBGFQ-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2016-12-09
IQPNAANSBPBGFQ-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	1241698
IQPNAANSBPBGFQ-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/unsuitables/digitoflavone
KZNIFHPLKGYRTM-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	0
KZNIFHPLKGYRTM-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	0
KZNIFHPLKGYRTM-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	0
KZNIFHPLKGYRTM-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	Yes
KZNIFHPLKGYRTM-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	No
KZNIFHPLKGYRTM-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	No
KZNIFHPLKGYRTM-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2016-12-09
KZNIFHPLKGYRTM-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	1161291
KZNIFHPLKGYRTM-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/unsuitables/apigenin
ZIUSSTSXXLLKKK-KOBPDPAPSA-N	Chemical Probes Portal	rating_in_cell	0	0
ZIUSSTSXXLLKKK-KOBPDPAPSA-N	Chemical Probes Portal	rating_in_organism	0	0
ZIUSSTSXXLLKKK-KOBPDPAPSA-N	Chemical Probes Portal	rating_count	0	0
ZIUSSTSXXLLKKK-KOBPDPAPSA-N	Chemical Probes Portal	unsuitable	0	Yes
ZIUSSTSXXLLKKK-KOBPDPAPSA-N	Chemical Probes Portal	pains	0	No
ZIUSSTSXXLLKKK-KOBPDPAPSA-N	Chemical Probes Portal	toxicophore	0	Yes
ZIUSSTSXXLLKKK-KOBPDPAPSA-N	Chemical Probes Portal	published_date	0	2016-12-09
ZIUSSTSXXLLKKK-KOBPDPAPSA-N	Chemical Probes Portal	canSAR_ID	0	1795385
ZIUSSTSXXLLKKK-KOBPDPAPSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/unsuitables/curcumin
IZEKFCXSFNUWAM-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	0
IZEKFCXSFNUWAM-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	0
IZEKFCXSFNUWAM-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	0
IZEKFCXSFNUWAM-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	Yes
IZEKFCXSFNUWAM-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	No
IZEKFCXSFNUWAM-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	No
IZEKFCXSFNUWAM-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2016-12-09
IZEKFCXSFNUWAM-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	681918
IZEKFCXSFNUWAM-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/unsuitables/dipyridamole
KTEIFNKAUNYNJU-GFCCVEGCSA-N	Chemical Probes Portal	rating_in_cell	0	0
KTEIFNKAUNYNJU-GFCCVEGCSA-N	Chemical Probes Portal	rating_in_organism	0	0
KTEIFNKAUNYNJU-GFCCVEGCSA-N	Chemical Probes Portal	rating_count	0	0
KTEIFNKAUNYNJU-GFCCVEGCSA-N	Chemical Probes Portal	unsuitable	0	Yes
KTEIFNKAUNYNJU-GFCCVEGCSA-N	Chemical Probes Portal	pains	0	No
KTEIFNKAUNYNJU-GFCCVEGCSA-N	Chemical Probes Portal	toxicophore	0	No
KTEIFNKAUNYNJU-GFCCVEGCSA-N	Chemical Probes Portal	published_date	0	2016-12-09
KTEIFNKAUNYNJU-GFCCVEGCSA-N	Chemical Probes Portal	canSAR_ID	0	259783
KTEIFNKAUNYNJU-GFCCVEGCSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/unsuitables/crizotinib
IYIKLHRQXLHMJQ-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	0
IYIKLHRQXLHMJQ-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	0
IYIKLHRQXLHMJQ-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	0
IYIKLHRQXLHMJQ-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	Yes
IYIKLHRQXLHMJQ-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	No
IYIKLHRQXLHMJQ-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	No
IYIKLHRQXLHMJQ-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2016-12-09
IYIKLHRQXLHMJQ-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	322374
IYIKLHRQXLHMJQ-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/unsuitables/amiodarone
MPVGZUGXCQEXTM-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	0
MPVGZUGXCQEXTM-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	0
MPVGZUGXCQEXTM-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	0
MPVGZUGXCQEXTM-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	Yes
MPVGZUGXCQEXTM-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	No
MPVGZUGXCQEXTM-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	No
MPVGZUGXCQEXTM-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2016-12-09
MPVGZUGXCQEXTM-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	1920436
MPVGZUGXCQEXTM-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/unsuitables/linifanib
QDPVYZNVVQQULH-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	0
QDPVYZNVVQQULH-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	0
QDPVYZNVVQQULH-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	0
QDPVYZNVVQQULH-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	Yes
QDPVYZNVVQQULH-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	No
QDPVYZNVVQQULH-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	No
QDPVYZNVVQQULH-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2016-12-09
QDPVYZNVVQQULH-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	711445
QDPVYZNVVQQULH-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/unsuitables/dovitinib-lactate
RTIXKCRFFJGDFG-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	0
RTIXKCRFFJGDFG-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	0
RTIXKCRFFJGDFG-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	0
RTIXKCRFFJGDFG-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	Yes
RTIXKCRFFJGDFG-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	No
RTIXKCRFFJGDFG-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	No
RTIXKCRFFJGDFG-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2016-12-09
RTIXKCRFFJGDFG-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	1115786
RTIXKCRFFJGDFG-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/unsuitables/57-dihydroxyflavone
QQWUGDVOUVUTOY-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	0
QQWUGDVOUVUTOY-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	0
QQWUGDVOUVUTOY-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	0
QQWUGDVOUVUTOY-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	Yes
QQWUGDVOUVUTOY-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	No
QQWUGDVOUVUTOY-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	No
QQWUGDVOUVUTOY-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2016-12-09
QQWUGDVOUVUTOY-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	868137
QQWUGDVOUVUTOY-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/unsuitables/nvp-tae684
GUBJNPWVIUFSTR-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	0
GUBJNPWVIUFSTR-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	0
GUBJNPWVIUFSTR-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	0
GUBJNPWVIUFSTR-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	Yes
GUBJNPWVIUFSTR-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	No
GUBJNPWVIUFSTR-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	No
GUBJNPWVIUFSTR-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2016-12-09
GUBJNPWVIUFSTR-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	591760
GUBJNPWVIUFSTR-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/unsuitables/jnj-28312141
WPHKIQPVPYJNAX-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	0
WPHKIQPVPYJNAX-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	0
WPHKIQPVPYJNAX-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	0
WPHKIQPVPYJNAX-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	Yes
WPHKIQPVPYJNAX-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	No
WPHKIQPVPYJNAX-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	No
WPHKIQPVPYJNAX-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2016-12-09
WPHKIQPVPYJNAX-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	644156
WPHKIQPVPYJNAX-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/unsuitables/ilorasertib
XZXHXSATPCNXJR-ZIADKAODSA-N	Chemical Probes Portal	rating_in_cell	0	0
XZXHXSATPCNXJR-ZIADKAODSA-N	Chemical Probes Portal	rating_in_organism	0	0
XZXHXSATPCNXJR-ZIADKAODSA-N	Chemical Probes Portal	rating_count	0	0
XZXHXSATPCNXJR-ZIADKAODSA-N	Chemical Probes Portal	unsuitable	0	Yes
XZXHXSATPCNXJR-ZIADKAODSA-N	Chemical Probes Portal	pains	0	No
XZXHXSATPCNXJR-ZIADKAODSA-N	Chemical Probes Portal	toxicophore	0	Yes
XZXHXSATPCNXJR-ZIADKAODSA-N	Chemical Probes Portal	published_date	0	2016-12-09
XZXHXSATPCNXJR-ZIADKAODSA-N	Chemical Probes Portal	canSAR_ID	0	817948
XZXHXSATPCNXJR-ZIADKAODSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/unsuitables/intedanib
MZDKLVOWGIOKTN-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	0
MZDKLVOWGIOKTN-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	0
MZDKLVOWGIOKTN-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	0
MZDKLVOWGIOKTN-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	Yes
MZDKLVOWGIOKTN-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	No
MZDKLVOWGIOKTN-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	No
MZDKLVOWGIOKTN-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2016-12-09
MZDKLVOWGIOKTN-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	631801
MZDKLVOWGIOKTN-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/unsuitables/pf-562271
QQUXFYAWXPMDOE-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	0
QQUXFYAWXPMDOE-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	0
QQUXFYAWXPMDOE-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	0
QQUXFYAWXPMDOE-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	Yes
QQUXFYAWXPMDOE-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	No
QQUXFYAWXPMDOE-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	No
QQUXFYAWXPMDOE-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2016-12-09
QQUXFYAWXPMDOE-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	1185198
QQUXFYAWXPMDOE-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/unsuitables/kenpaullone
SEJGTFPOEJWEGG-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	0
SEJGTFPOEJWEGG-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	0
SEJGTFPOEJWEGG-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	0
SEJGTFPOEJWEGG-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	Yes
SEJGTFPOEJWEGG-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	No
SEJGTFPOEJWEGG-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	No
SEJGTFPOEJWEGG-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2016-12-09
SEJGTFPOEJWEGG-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	3100290
SEJGTFPOEJWEGG-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/unsuitables/chembl1908393
JOOXLOJCABQBSG-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	0
JOOXLOJCABQBSG-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	0
JOOXLOJCABQBSG-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	0
JOOXLOJCABQBSG-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	Yes
JOOXLOJCABQBSG-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	No
JOOXLOJCABQBSG-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	No
JOOXLOJCABQBSG-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2016-12-09
JOOXLOJCABQBSG-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	729057
JOOXLOJCABQBSG-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/unsuitables/fedratinib
MVJMMLFMPWITEJ-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	0
MVJMMLFMPWITEJ-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	0
MVJMMLFMPWITEJ-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	0
MVJMMLFMPWITEJ-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	Yes
MVJMMLFMPWITEJ-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	No
MVJMMLFMPWITEJ-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	Yes
MVJMMLFMPWITEJ-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2016-12-09
MVJMMLFMPWITEJ-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	212832
MVJMMLFMPWITEJ-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/unsuitables/kinome1198
CTNPALGJUAXMMC-PMFHANACSA-N	Chemical Probes Portal	rating_in_cell	0	0
CTNPALGJUAXMMC-PMFHANACSA-N	Chemical Probes Portal	rating_in_organism	0	0
CTNPALGJUAXMMC-PMFHANACSA-N	Chemical Probes Portal	rating_count	0	0
CTNPALGJUAXMMC-PMFHANACSA-N	Chemical Probes Portal	unsuitable	0	Yes
CTNPALGJUAXMMC-PMFHANACSA-N	Chemical Probes Portal	pains	0	Yes
CTNPALGJUAXMMC-PMFHANACSA-N	Chemical Probes Portal	toxicophore	0	No
CTNPALGJUAXMMC-PMFHANACSA-N	Chemical Probes Portal	published_date	0	2016-12-09
CTNPALGJUAXMMC-PMFHANACSA-N	Chemical Probes Portal	canSAR_ID	0	449255
CTNPALGJUAXMMC-PMFHANACSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/unsuitables/su14813
KDKUVYLMPJIGKA-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	0
KDKUVYLMPJIGKA-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	0
KDKUVYLMPJIGKA-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	0
KDKUVYLMPJIGKA-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	Yes
KDKUVYLMPJIGKA-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	No
KDKUVYLMPJIGKA-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	No
KDKUVYLMPJIGKA-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2016-12-09
KDKUVYLMPJIGKA-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	1799601
KDKUVYLMPJIGKA-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/unsuitables/jnj-7706621
YYLKKYCXAOBSRM-JXMROGBWSA-N	Chemical Probes Portal	rating_in_cell	0	0
YYLKKYCXAOBSRM-JXMROGBWSA-N	Chemical Probes Portal	rating_in_organism	0	0
YYLKKYCXAOBSRM-JXMROGBWSA-N	Chemical Probes Portal	rating_count	0	0
YYLKKYCXAOBSRM-JXMROGBWSA-N	Chemical Probes Portal	unsuitable	0	Yes
YYLKKYCXAOBSRM-JXMROGBWSA-N	Chemical Probes Portal	pains	0	No
YYLKKYCXAOBSRM-JXMROGBWSA-N	Chemical Probes Portal	toxicophore	0	No
YYLKKYCXAOBSRM-JXMROGBWSA-N	Chemical Probes Portal	published_date	0	2016-12-09
YYLKKYCXAOBSRM-JXMROGBWSA-N	Chemical Probes Portal	canSAR_ID	0	1708627
YYLKKYCXAOBSRM-JXMROGBWSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/unsuitables/kw-2449
OWRXHGAFWZFFCW-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	0
OWRXHGAFWZFFCW-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	0
OWRXHGAFWZFFCW-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	0
OWRXHGAFWZFFCW-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	Yes
OWRXHGAFWZFFCW-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	No
OWRXHGAFWZFFCW-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	No
OWRXHGAFWZFFCW-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2016-12-09
OWRXHGAFWZFFCW-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	455055
OWRXHGAFWZFFCW-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/unsuitables/kinome1194
JZTOUVBEZONDKA-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	0
JZTOUVBEZONDKA-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	0
JZTOUVBEZONDKA-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	0
JZTOUVBEZONDKA-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	Yes
JZTOUVBEZONDKA-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	No
JZTOUVBEZONDKA-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	No
JZTOUVBEZONDKA-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2016-12-09
JZTOUVBEZONDKA-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	1720177
JZTOUVBEZONDKA-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/unsuitables/kinome2079
RYYNGWLOYLRZLK-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	0
RYYNGWLOYLRZLK-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	0
RYYNGWLOYLRZLK-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	0
RYYNGWLOYLRZLK-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	Yes
RYYNGWLOYLRZLK-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	No
RYYNGWLOYLRZLK-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	No
RYYNGWLOYLRZLK-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2016-12-09
RYYNGWLOYLRZLK-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	593029
RYYNGWLOYLRZLK-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/unsuitables/pf-03814735
FUMCKNCUEAQHCV-XYPYZODXSA-N	Chemical Probes Portal	rating_in_cell	0	0
FUMCKNCUEAQHCV-XYPYZODXSA-N	Chemical Probes Portal	rating_in_organism	0	0
FUMCKNCUEAQHCV-XYPYZODXSA-N	Chemical Probes Portal	rating_count	0	0
FUMCKNCUEAQHCV-XYPYZODXSA-N	Chemical Probes Portal	unsuitable	0	Yes
FUMCKNCUEAQHCV-XYPYZODXSA-N	Chemical Probes Portal	pains	0	No
FUMCKNCUEAQHCV-XYPYZODXSA-N	Chemical Probes Portal	toxicophore	0	No
FUMCKNCUEAQHCV-XYPYZODXSA-N	Chemical Probes Portal	published_date	0	2016-12-09
FUMCKNCUEAQHCV-XYPYZODXSA-N	Chemical Probes Portal	canSAR_ID	0	1543298
FUMCKNCUEAQHCV-XYPYZODXSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/unsuitables/chembl2062936
ZGZVRPRSFXRGCF-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	0
ZGZVRPRSFXRGCF-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	0
ZGZVRPRSFXRGCF-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	0
ZGZVRPRSFXRGCF-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	Yes
ZGZVRPRSFXRGCF-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	No
ZGZVRPRSFXRGCF-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	No
ZGZVRPRSFXRGCF-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2016-12-09
ZGZVRPRSFXRGCF-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	593085
ZGZVRPRSFXRGCF-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/unsuitables/kinome1054
ZPEIMTDSQAKGNT-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	0
ZPEIMTDSQAKGNT-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	0
ZPEIMTDSQAKGNT-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	0
ZPEIMTDSQAKGNT-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	Yes
ZPEIMTDSQAKGNT-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	No
ZPEIMTDSQAKGNT-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	No
