uniprot_id	target_key	hgnc	species
P0DPH7	TUBA3C	TUBA3C	Homo sapiens (Human)
P0DPH8	TUBA3D	TUBA3D	Homo sapiens (Human)
Q6PEY2	TUBA3E	TUBA3E	Homo sapiens (Human)
P68366	TUBA4A	TUBA4A	Homo sapiens (Human)
Q9NY65	TUBA8	TUBA8	Homo sapiens (Human)
P07437	TUBB	TUBB	Homo sapiens (Human)
Q9H4B7	TUBB1	TUBB1	Homo sapiens (Human)
Q13885	TUBB2A	TUBB2A	Homo sapiens (Human)
Q9BVA1	TUBB2B	TUBB2B	Homo sapiens (Human)
Q13509	TUBB3	TUBB3	Homo sapiens (Human)
P04350	TUBB4A	TUBB4A	Homo sapiens (Human)
P68371	TUBB4B	TUBB4B	Homo sapiens (Human)
Q9BUF5	TUBB6	TUBB6	Homo sapiens (Human)
Q3ZCM7	TUBB8	TUBB8	Homo sapiens (Human)
Q9UJT1	TUBD1	TUBD1	Homo sapiens (Human)
Q9UJT0	TUBE1	TUBE1	Homo sapiens (Human)
P23258	TUBG1	TUBG1	Homo sapiens (Human)
Q9NRH3	TUBG2	TUBG2	Homo sapiens (Human)
P49411	TUFM	TUFM	Homo sapiens (Human)
P10599	TXN	TXN	Homo sapiens (Human)
Q9H3M7	TXNIP	TXNIP	Homo sapiens (Human)
Q16881	TXNRD1	TXNRD1	Homo sapiens (Human)
Q9NNW7	TXNRD2	TXNRD2	Homo sapiens (Human)
P29597	TYK2	TYK2	Homo sapiens (Human)
P19971	TYMP	TYMP	Homo sapiens (Human)
P04818	TYMS	TYMS	Homo sapiens (Human)
P14679	TYR	TYR	Homo sapiens (Human)
P26368	U2AF2	U2AF2	Homo sapiens (Human)
P22314	UBA1	UBA1	Homo sapiens (Human)
Q8TBC4	UBA3	UBA3	Homo sapiens (Human)
Q9GZZ9	UBA5	UBA5	Homo sapiens (Human)
P61081	UBE2M	UBE2M	Homo sapiens (Human)
P09936	UCHL1	UCHL1	Homo sapiens (Human)
P15374	UCHL3	UCHL3	Homo sapiens (Human)
P55851	UCP2	UCP2	Homo sapiens (Human)
Q16739	UGCG	UGCG	Homo sapiens (Human)
P16662	UGT2B7	UGT2B7	Homo sapiens (Human)
Q96T88	UHRF1	UHRF1	Homo sapiens (Human)
O75385	ULK1	ULK1	Homo sapiens (Human)
Q16831	UPP1	UPP1	Homo sapiens (Human)
P31930	UQCRC1	UQCRC1	Homo sapiens (Human)
O94782	USP1	USP1	Homo sapiens (Human)
P54578	USP14	USP14	Homo sapiens (Human)
Q70CQ3	USP30	USP30	Homo sapiens (Human)
Q93009	USP7	USP7	Homo sapiens (Human)
P40818	USP8	USP8	Homo sapiens (Human)
Q93008	USP9X	USP9X	Homo sapiens (Human)
O95399	UTS2	UTS2	Homo sapiens (Human)
Q9UKP6	UTS2R	UTS2R	Homo sapiens (Human)
O14607	UTY	UTY	Homo sapiens (Human)
P19320	VCAM1	VCAM1	Homo sapiens (Human)
P55072	VCP	VCP	Homo sapiens (Human)
P21796	VDAC1	VDAC1	Homo sapiens (Human)
P11473	VDR	VDR	Homo sapiens (Human)
P40337	VHL	VHL	Homo sapiens (Human)
P32241	VIPR1	VIPR1	Homo sapiens (Human)
Q9BQB6	VKORC1	VKORC1	Homo sapiens (Human)
Q8N0U8	VKORC1L1	VKORC1L1	Homo sapiens (Human)
Q9UGM6	WARS2	WARS2	Homo sapiens (Human)
Q8TAF3	WDR48	WDR48	Homo sapiens (Human)
P61964	WDR5	WDR5	Homo sapiens (Human)
P30291	WEE1	WEE1	Homo sapiens (Human)
P0C1S8	WEE2	WEE2	Homo sapiens (Human)
Q9H4A3	WNK1	WNK1	Homo sapiens (Human)
Q9Y3S1	WNK2	WNK2	Homo sapiens (Human)
Q9BYP7	WNK3	WNK3	Homo sapiens (Human)
Q96J92	WNK4	WNK4	Homo sapiens (Human)
Q9H0M0	WWP1	WWP1	Homo sapiens (Human)
P47989	XDH	XDH	Homo sapiens (Human)
P98170	XIAP	XIAP	Homo sapiens (Human)
O43895	XPNPEP2	XPNPEP2	Homo sapiens (Human)
O14980	XPO1	XPO1	Homo sapiens (Human)
P12956	XRCC6	XRCC6	Homo sapiens (Human)
P07947	YES1	YES1	Homo sapiens (Human)
P43403	ZAP70	ZAP70	Homo sapiens (Human)
Q8IUH5	ZDHHC17	ZDHHC17	Homo sapiens (Human)
Q9Y6X8	ZHX2	ZHX2	Homo sapiens (Human)
Q13822	atx	ENPP2	Homo sapiens (Human)
P0A3M6	pbp2b	PBP2B	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)
P9WGY9	rpoB	RPOB	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
